Latitude,Longitude,Date,Average of merged_data.temperature,Average of merged_data.O3,Sum of merged_data.PM2.5,Average of merged_data.AQI
41.3014,-72.902871,29-03-2024 00:00,46.416667,0.044588,148.3,45
41.3014,-72.902871,30-03-2024 00:00,49.666667,0.040118,83.533328,42
41.3014,-72.902871,31-03-2024 00:00,51.583333,0.030059,253.466672,43
41.3014,-72.902871,01-04-2024 00:00,48.666667,0.022235,216.566664,35.25
41.3014,-72.902871,02-04-2024 00:00,46.375,0.041412,242.366672,44.5
41.3014,-72.902871,03-04-2024 00:00,42.333333,0.040353,109,38
41.3014,-72.902871,04-04-2024 00:00,41.416667,0.038412,29.566672,42
41.3014,-72.902871,05-04-2024 00:00,42.958333,0.037471,58.2,36
41.3014,-72.902871,06-04-2024 00:00,45.916667,0.038471,61.6,38
41.3014,-72.902871,07-04-2024 00:00,46.458333,0.028176,71.1,37
41.3014,-72.902871,08-04-2024 00:00,49.958333,0.022294,250.966672,43.25
41.3014,-72.902871,09-04-2024 00:00,56.181818,0.045412,279.566664,53
41.3014,-72.902871,10-04-2024 00:00,54.375,0.049588,253.339128,58
41.3014,-72.902871,11-04-2024 00:00,54.833333,0.042353,261.6,43.25
41.3014,-72.902871,12-04-2024 00:00,57.666667,0.039176,375.833336,41.33333333
41.3014,-72.902871,13-04-2024 00:00,51.833333,0.037941,57.866664,38
41.3014,-72.902871,14-04-2024 00:00,54.125,0.038235,197.2,45
41.3014,-72.902871,15-04-2024 00:00,61.666667,0.042412,318.9,46.8
41.3014,-72.902871,16-04-2024 00:00,59.826087,0.033471,139.895648,44
41.3014,-72.902871,17-04-2024 00:00,51,0.039529,213.601448,39.5
41.3014,-72.902871,18-04-2024 00:00,46.608696,0.025118,142.8,29
41.3014,-72.902871,19-04-2024 00:00,50.083333,0.038529,151.233336,39
41.3014,-72.902871,20-04-2024 00:00,51.541667,0.031235,314.333328,43.25
41.3014,-72.902871,21-04-2024 00:00,47.333333,0.027412,110,33
41.3014,-72.902871,22-04-2024 00:00,50.166667,0.034,147,44
41.3014,-72.902871,23-04-2024 00:00,49.916667,0.048941,277.8,50.5
41.3014,-72.902871,24-04-2024 00:00,55.083333,0.041412,250.966664,44
41.3014,-72.902871,25-04-2024 00:00,46.041667,0.031882,130.260864,38
41.3014,-72.902871,26-04-2024 00:00,48.166667,0.034471,181.6,36
41.3014,-72.902871,27-04-2024 00:00,51.083333,0.042471,185,42
41.3014,-72.902871,28-04-2024 00:00,55.166667,0.034647,266.466672,42.75
41.3014,-72.902871,29-04-2024 00:00,63.708333,0.040176,292.157968,47.5
41.3014,-72.902871,30-04-2024 00:00,54.958333,0.026647,264.233336,31
41.3014,-72.902871,01-05-2024 00:00,55.291667,0.035294,186.333328,37
41.3014,-72.902871,02-05-2024 00:00,56.416667,0.032,197.2,37
41.3014,-72.902871,03-05-2024 00:00,55.416667,0.031765,145.233328,37
41.3014,-72.902871,04-05-2024 00:00,53.833333,0.036471,146.766672,36
41.3014,-72.902871,05-05-2024 00:00,50.666667,0.032647,85.7,38
41.3014,-72.902871,06-05-2024 00:00,58.666667,0.018,342.966672,37.16666667
41.3014,-72.902871,07-05-2024 00:00,65.75,0.038059,185.333336,41
41.3014,-72.902871,08-05-2024 00:00,64.375,0.033471,272.766664,44.75
41.3014,-72.902871,09-05-2024 00:00,61.791667,0.030294,116.066672,33
41.3014,-72.902871,10-05-2024 00:00,52.5,0.026059,90.433336,32
41.3014,-72.902871,11-05-2024 00:00,52.25,0.034882,159.266664,36
41.3014,-72.902871,12-05-2024 00:00,53.291667,0.024529,155.866664,32
41.3014,-72.902871,13-05-2024 00:00,55.666667,0.029647,226.633328,35
41.3014,-72.902871,14-05-2024 00:00,61.708333,0.033941,239.2,39.25
41.3014,-72.902871,15-05-2024 00:00,61.166667,0.034529,122.233336,35
41.3014,-72.902871,16-05-2024 00:00,61.791667,0.036,69.533336,35
41.3014,-72.902871,17-05-2024 00:00,63.791667,0.036588,175.3,42
41.3014,-72.902871,18-05-2024 00:00,61,0.030882,146.233328,33
41.3014,-72.902871,19-05-2024 00:00,63.416667,0.024294,66.766664,29
41.3014,-72.902871,20-05-2024 00:00,60.291667,0.029471,147.433336,31
41.3014,-72.902871,21-05-2024 00:00,63.416667,0.034294,244.4,44
41.3014,-72.902871,22-05-2024 00:00,67.958333,0.047588,211.513048,80
41.3014,-72.902871,23-05-2024 00:00,68.083333,0.034412,234.033336,49
41.3014,-72.902871,24-05-2024 00:00,71.5,0.041,426.866664,58
41.3014,-72.902871,25-05-2024 00:00,67.916667,0.041,156.166672,41
41.3014,-72.902871,26-05-2024 00:00,67.583333,0.040706,248.133336,46
41.3014,-72.902871,27-05-2024 00:00,66.625,0.037,231.2,38
41.3014,-72.902871,28-05-2024 00:00,70.875,0.035059,219.9,39
41.3014,-72.902871,29-05-2024 00:00,66.958333,0.037118,111.166672,38
41.3014,-72.902871,30-05-2024 00:00,62.333333,0.025882,180.8,34
41.3014,-72.902871,31-05-2024 00:00,66.291667,0.039353,125.54872,42
41.3014,-72.902871,01-06-2024 00:00,70.416667,0.038059,94.766664,48
41.3014,-72.902871,02-06-2024 00:00,68.833333,0.059412,248,136
41.3014,-72.902871,03-06-2024 00:00,71.125,0.066765,280.233336,122
41.3014,-72.902871,04-06-2024 00:00,67.333333,0.039353,272.3,46.75
41.3014,-72.902871,05-06-2024 00:00,68.708333,0.042941,363.8,47
41.3014,-72.902871,06-06-2024 00:00,71.375,0.026118,170.466664,37
41.3014,-72.902871,07-06-2024 00:00,70.916667,0.039588,170.9,54
41.3014,-72.902871,08-06-2024 00:00,70.041667,0.026588,139.233328,35
41.3014,-72.902871,09-06-2024 00:00,67.25,0.033529,121,36
41.3014,-72.902871,10-06-2024 00:00,66.5,0.022,115.966664,30
41.3014,-72.902871,11-06-2024 00:00,64.833333,0.023529,163.2,31
41.3014,-72.902871,12-06-2024 00:00,67.375,0.032588,157.233328,42
41.3014,-72.902871,13-06-2024 00:00,69.333333,0.053941,291.4,105
41.3014,-72.902871,14-06-2024 00:00,71.541667,0.044647,412.466672,61
41.3014,-72.902871,15-06-2024 00:00,71.916667,0.030353,194.333336,37
41.3014,-72.902871,16-06-2024 00:00,66.416667,0.034059,146.066672,40
41.3014,-72.902871,17-06-2024 00:00,70.416667,0.043176,297.833336,49
41.3014,-72.902871,18-06-2024 00:00,74.125,0.032647,213.43636,40
41.3014,-72.902871,19-06-2024 00:00,74.541667,0.043,187.8,77
41.3014,-72.902871,20-06-2024 00:00,76,0.054941,272.633336,156
41.3014,-72.902871,21-06-2024 00:00,75.916667,0.052588,269.566672,126
41.3014,-72.902871,22-06-2024 00:00,74.625,0.050294,272.733336,101
41.3014,-72.902871,23-06-2024 00:00,76.25,0.037294,428.433336,45.66666667
41.3014,-72.902871,24-06-2024 00:00,74.333333,0.035588,163.5,39
41.3014,-72.902871,25-06-2024 00:00,76.625,0.039765,330.272464,46.75
41.3014,-72.902871,27-06-2024 00:00,73.916667,0.037882,139.533336,44
41.3014,-72.902871,28-06-2024 00:00,67.333333,0.033118,114.566664,33
41.3014,-72.902871,29-06-2024 00:00,70.875,0.029824,241.566664,32
41.3014,-72.902871,30-06-2024 00:00,73.125,0.03525,228.533328,38.25
33.6878,-84.2905,01-01-2024 00:00,39.73125,0.020059,944.2,52
33.6878,-84.2905,02-01-2024 00:00,38.1791665,0.010941,244.466672,32
33.6878,-84.2905,03-01-2024 00:00,36.3270835,0.007235,540.133328,46
33.6878,-84.2905,04-01-2024 00:00,40.6020835,0.014235,625.933328,45
33.6878,-84.2905,05-01-2024 00:00,40.175,0.026529,318.866672,33.66666667
33.6878,-84.2905,06-01-2024 00:00,44.0208335,0.016882,257.8,28.66666667
33.6878,-84.2905,07-01-2024 00:00,42.8770835,0.015118,208.133328,28
33.6878,-84.2905,08-01-2024 00:00,39.7958335,0.024824,231.2,26.66666667
33.6878,-84.2905,09-01-2024 00:00,47.4083335,0.023941,129,28
33.6878,-84.2905,10-01-2024 00:00,41.3708335,0.015529,261.866672,27
33.6878,-84.2905,11-01-2024 00:00,42.983333,0.017706,366.956528,42.33333333
33.6878,-84.2905,12-01-2024 00:00,44.8333335,0.014706,356.866672,36.66666667
33.6878,-84.2905,13-01-2024 00:00,37.5916665,0.014824,246.4,28
33.6878,-84.2905,14-01-2024 00:00,39.6125,0.020529,338.8,38.66666667
33.6878,-84.2905,15-01-2024 00:00,46.9458335,0.017647,420.066672,45.66666667
33.6878,-84.2905,16-01-2024 00:00,32.64375,0.028529,360.6,31
33.6878,-84.2905,17-01-2024 00:00,24.5083335,0.014412,399.266672,44.33333333
33.6878,-84.2905,18-01-2024 00:00,36.9833335,0.028588,399.333328,41.33333333
33.6878,-84.2905,19-01-2024 00:00,40.5541665,0.031214,427.4,35.5
33.6878,-84.2905,20-01-2024 00:00,24.2791665,0.029118,333.933328,36
33.6878,-84.2905,21-01-2024 00:00,25.6666665,0.017118,305.533328,36.66666667
33.6878,-84.2905,22-01-2024 00:00,35.3479165,0.026294,563.2,45.25
33.6878,-84.2905,23-01-2024 00:00,46.691667,0.019,336.4,37
33.6878,-84.2905,24-01-2024 00:00,54.610417,0.009765,350.4,28.33333333
33.6878,-84.2905,25-01-2024 00:00,64.047917,0.014,250.666672,24
33.6878,-84.2905,26-01-2024 00:00,61.38125,0.008471,249.8,26.66666667
33.6878,-84.2905,27-01-2024 00:00,60.475,0.020471,276.133328,29
33.6878,-84.2905,28-01-2024 00:00,47.4125,0.025118,75.4,26
33.6878,-84.2905,29-01-2024 00:00,52.4020835,0.018588,104.07272,24
33.6878,-84.2905,30-01-2024 00:00,59.20625,0.023647,208.066672,30
33.6878,-84.2905,31-01-2024 00:00,60.333333,0.017059,299.2,27.25
33.6878,-84.2905,01-02-2024 00:00,58.75,0.012235,323.4,37.66666667
33.6878,-84.2905,02-02-2024 00:00,62.4229165,0.018706,508.333328,51.33333333
33.6878,-84.2905,03-02-2024 00:00,62.0666665,0.032824,583.733328,46.25
33.6878,-84.2905,04-02-2024 00:00,59.314583,0.030176,246.066672,30
33.6878,-84.2905,05-02-2024 00:00,60.322917,0.014824,188.4,42
33.6878,-84.2905,06-02-2024 00:00,59.5666665,0.019176,534.8,45.5
33.6878,-84.2905,07-02-2024 00:00,58.0625,0.020059,448.666672,46.66666667
33.6878,-84.2905,08-02-2024 00:00,59.1520835,0.023941,530.533328,48.33333333
33.6878,-84.2905,09-02-2024 00:00,63.870833,0.019765,970.866672,54.25
33.6878,-84.2905,10-02-2024 00:00,66.7166665,0.021706,604.333328,46.66666667
33.6878,-84.2905,11-02-2024 00:00,69.3208335,0.023706,177.333328,26
33.6878,-84.2905,12-02-2024 00:00,66.866667,0.030588,95.466672,34
33.6878,-84.2905,13-02-2024 00:00,60.45,0.018176,217.066672,33
33.6878,-84.2905,14-02-2024 00:00,61.0083335,0.018529,154.466672,42
33.6878,-84.2905,15-02-2024 00:00,58.1145835,0.019294,774.956528,54.5
33.6878,-84.2905,16-02-2024 00:00,53.9375,0.036118,890.866672,60.33333333
33.6878,-84.2905,17-02-2024 00:00,45.5395835,0.032412,300.6,33.33333333
33.6878,-84.2905,18-02-2024 00:00,39.627083,0.021,398.533328,34.5
33.6878,-84.2905,19-02-2024 00:00,46.2270835,0.017941,330.266672,43
33.6878,-84.2905,20-02-2024 00:00,43.883333,0.018176,1000.066672,62.66666667
33.6878,-84.2905,21-02-2024 00:00,47.8979165,0.035588,1085.733328,61.5
33.6878,-84.2905,22-02-2024 00:00,54.958333,0.048588,1291.266672,74.33333333
33.6878,-84.2905,23-02-2024 00:00,59.20625,0.035882,246.866672,39
33.6878,-84.2905,24-02-2024 00:00,51.852083,0.034353,216.066672,40
33.6878,-84.2905,25-02-2024 00:00,47.0979165,0.024765,348.2,40
33.6878,-84.2905,26-02-2024 00:00,55.6208335,0.048588,1040.4,69.33333333
33.6878,-84.2905,27-02-2024 00:00,64.628442,0.039882,814.066672,52.5
33.6878,-84.2905,28-02-2024 00:00,62.21875,0.032353,296.666672,37
33.6878,-84.2905,29-02-2024 00:00,46.1666665,0.031,114.2,31
33.6878,-84.2905,01-03-2024 00:00,42.525,0.022471,297,26.25
33.6878,-84.2905,02-03-2024 00:00,51.4375,0.012471,260.933328,25
33.6878,-84.2905,03-03-2024 00:00,57.9833335,0.017118,271.4,27.66666667
33.6878,-84.2905,04-03-2024 00:00,58.4458335,0.010294,334.469568,26
33.6878,-84.2905,05-03-2024 00:00,55.85625,0.024412,385.2,37.66666667
33.6878,-84.2905,06-03-2024 00:00,58.5875,0.016294,114.466672,20
33.6878,-84.2905,07-03-2024 00:00,61.2354165,0.022176,238.333328,39
33.6878,-84.2905,08-03-2024 00:00,59.972917,0.029941,208.133328,31
33.6878,-84.2905,09-03-2024 00:00,59.6895835,0.027412,91.733328,29
33.6878,-84.2905,10-03-2024 00:00,51.6229165,0.039353,146.733328,41
33.6878,-84.2905,11-03-2024 00:00,50.2791665,0.021529,158.8,42
33.6878,-84.2905,12-03-2024 00:00,53.4291665,0.025529,447.930432,50.33333333
33.6878,-84.2905,13-03-2024 00:00,57.3229165,0.027941,1217.4,65.5
33.6878,-84.2905,14-03-2024 00:00,63.5895835,0.041824,1155.428576,72.33333333
33.6878,-84.2905,15-03-2024 00:00,64.21875,0.012,793.333328,55
33.6878,-84.2905,16-03-2024 00:00,63.23125,0.030706,334.666672,37
33.6878,-84.2905,17-03-2024 00:00,58.59375,0.025941,254.466672,36
33.6878,-84.2905,18-03-2024 00:00,50.1354165,0.039125,186.333328,42
33.6878,-84.2905,19-03-2024 00:00,45.88125,0.029353,292.8,40
33.6878,-84.2905,20-03-2024 00:00,55.2645835,0.028471,702.933328,56.66666667
33.6878,-84.2905,21-03-2024 00:00,60.452083,0.037333,1023.466672,72.33333333
33.6878,-84.2905,22-03-2024 00:00,58.2166665,0.028353,1027.8,56.75
33.6878,-84.2905,23-03-2024 00:00,59.4604165,0.036647,325.533328,42
33.6878,-84.2905,24-03-2024 00:00,52.310417,0.043059,236.6,44
33.6878,-84.2905,25-03-2024 00:00,54.6166665,0.041529,544.6,46.5
33.6878,-84.2905,26-03-2024 00:00,57.727083,0.018471,311.733328,31.33333333
33.6878,-84.2905,27-03-2024 00:00,60.58125,0.030529,276.4,37
33.6878,-84.2905,28-03-2024 00:00,58.1416665,0.030941,243.8,41
33.6878,-84.2905,01-04-2024 00:00,68.758333,0.029941,455.933328,45.33333333
33.6878,-84.2905,02-04-2024 00:00,71.304167,0.032,526.266672,47.66666667
33.6878,-84.2905,03-04-2024 00:00,60.072917,0.038353,238,40
33.6878,-84.2905,04-04-2024 00:00,53.658333,0.034706,159.333328,43
33.6878,-84.2905,05-04-2024 00:00,51.7979165,0.031647,164.333328,34
33.6878,-84.2905,06-04-2024 00:00,51.3291665,0.026941,375,42
33.6878,-84.2905,07-04-2024 00:00,55.3854165,0.035941,1385.4,73.66666667
33.6878,-84.2905,08-04-2024 00:00,63.7041665,0.035471,785.666672,57.33333333
33.6878,-84.2905,09-04-2024 00:00,59.21875,0.015824,932.133328,51.5
33.6878,-84.2905,10-04-2024 00:00,63.8625,0.032294,474.733328,45
33.6878,-84.2905,11-04-2024 00:00,65.50625,0.033294,174.6,33
33.6878,-84.2905,12-04-2024 00:00,59.0291665,0.033,240.139136,44
33.6878,-84.2905,13-04-2024 00:00,59.9208335,0.028824,250.4,46
33.6878,-84.2905,14-04-2024 00:00,66.9604165,0.037706,451.733328,50.33333333
33.6878,-84.2905,15-04-2024 00:00,68.9729165,0.033941,713.266672,55.25
33.6878,-84.2905,16-04-2024 00:00,68.41875,0.033412,560,52
33.6878,-84.2905,17-04-2024 00:00,69.516667,0.023412,740.866672,56
33.6878,-84.2905,18-04-2024 00:00,71.9041665,0.033765,756.733328,54.5
33.6878,-84.2905,19-04-2024 00:00,74.24375,0.027706,556.133328,49
33.6878,-84.2905,20-04-2024 00:00,69.564583,0.030118,376.533328,40
33.6878,-84.2905,21-04-2024 00:00,53.6145835,0.021529,286.133328,27
33.6878,-84.2905,22-04-2024 00:00,53.99375,0.024412,223.533328,41
33.6878,-84.2905,23-04-2024 00:00,56.6416665,0.026765,391.582608,45.33333333
33.6878,-84.2905,24-04-2024 00:00,60.975,0.024706,801.8,54
33.6878,-84.2905,25-04-2024 00:00,65.1145835,0.036882,606.4,90
33.6878,-84.2905,26-04-2024 00:00,67.679167,0.038824,691.066672,57
33.6878,-84.2905,27-04-2024 00:00,65.7166665,0.028294,667.933328,48.5
33.6878,-84.2905,28-04-2024 00:00,67.516667,0.030588,366.333328,41.33333333
33.6878,-84.2905,29-04-2024 00:00,66.1895835,0.030235,417.466672,45
33.6878,-84.2905,30-04-2024 00:00,66.9270835,0.018412,528.2,43.5
33.6878,-84.2905,01-05-2024 00:00,69.908333,0.034824,311.066672,74
33.6878,-84.2905,02-05-2024 00:00,71.5,0.030882,399.2,49.66666667
33.6878,-84.2905,03-05-2024 00:00,73.6604165,0.025765,543.866672,50
33.6878,-84.2905,04-05-2024 00:00,69.5333335,0.021353,411.866672,42.66666667
33.6878,-84.2905,05-05-2024 00:00,70.3520835,0.020941,225.2,38.5
33.6878,-84.2905,06-05-2024 00:00,73.8479165,0.021647,469.4,39.25
33.6878,-84.2905,07-05-2024 00:00,73.639583,0.018647,272,36
33.6878,-84.2905,08-05-2024 00:00,76.2104165,0.019235,398.333328,38.66666667
33.6878,-84.2905,09-05-2024 00:00,70.3770835,0.018882,338.866672,28.75
33.6878,-84.2905,10-05-2024 00:00,71.18125,0.035353,267.895648,41
33.6878,-84.2905,11-05-2024 00:00,64.139583,0.026588,204.733328,44
33.6878,-84.2905,12-05-2024 00:00,66.291667,0.030941,344.733328,51
33.6878,-84.2905,13-05-2024 00:00,62.44375,0.022529,380.666672,38.66666667
33.6878,-84.2905,14-05-2024 00:00,68.629167,0.017824,167.4,31
33.6878,-84.2905,15-05-2024 00:00,71.10625,0.03,381.533328,39
33.6878,-84.2905,16-05-2024 00:00,71.575,0.028235,190.266672,46
33.6878,-84.2905,17-05-2024 00:00,67.5083335,0.022471,316.533328,34.66666667
33.6878,-84.2905,18-05-2024 00:00,70.2375,0.017882,322,27.25
33.6878,-84.2905,19-05-2024 00:00,70.5333335,0.024294,196.866672,35
33.6878,-84.2905,20-05-2024 00:00,71.802083,0.028765,234.133328,44
33.6878,-84.2905,21-05-2024 00:00,73.879167,0.030941,501.733328,45
33.6878,-84.2905,22-05-2024 00:00,74.3333335,0.024235,324.4,46.5
33.6878,-84.2905,23-05-2024 00:00,75.59375,0.025529,476.730432,48
33.6878,-84.2905,24-05-2024 00:00,75.56875,0.026294,660.533328,50
33.6878,-84.2905,25-05-2024 00:00,72.710417,0.022588,449.066672,48
33.6878,-84.2905,26-05-2024 00:00,78.5104165,0.023176,584.4,47
33.6878,-84.2905,27-05-2024 00:00,75.089583,0.022529,384.066672,41
33.6878,-84.2905,28-05-2024 00:00,75.1833335,0.030529,302.733328,45
33.6878,-84.2905,29-05-2024 00:00,72.3833335,0.036,225.4,49
33.6878,-84.2905,30-05-2024 00:00,70.05,0.034882,308.066672,71
33.6878,-84.2905,31-05-2024 00:00,69.9666665,0.040176,304.2,44
33.6878,-84.2905,01-06-2024 00:00,70.2041665,0.035353,328.333328,42
33.6878,-84.2905,02-06-2024 00:00,74.2041665,0.029647,499.066672,41.5
33.6878,-84.2905,03-06-2024 00:00,75.608333,0.020765,417.391312,36.25
33.6878,-84.2905,04-06-2024 00:00,75.058333,0.015941,237.333328,34
33.6878,-84.2905,05-06-2024 00:00,75.104167,0.019706,244.266672,36.5
33.6878,-84.2905,06-06-2024 00:00,74.975,0.019,360.533328,38.33333333
33.6878,-84.2905,07-06-2024 00:00,75.91875,0.035176,341.4,54
33.6878,-84.2905,08-06-2024 00:00,72.375,0.037176,317.066672,77
33.6878,-84.2905,09-06-2024 00:00,78.2229165,0.035588,405.733328,45.66666667
33.6878,-84.2905,10-06-2024 00:00,73.5895835,0.027176,348.933328,49.33333333
33.6878,-84.2905,11-06-2024 00:00,72.3729165,0.035059,309.533328,67
33.6878,-84.2905,12-06-2024 00:00,75.060417,0.036588,466.4,49
33.6878,-84.2905,13-06-2024 00:00,77.5875,0.031706,587.733328,54
33.6878,-84.2905,14-06-2024 00:00,79.1125,0.038235,983.933328,101
33.6878,-84.2905,15-06-2024 00:00,82.49375,0.046294,808.466672,93
33.6878,-84.2905,16-06-2024 00:00,82.35625,0.034412,605.333328,52
33.6878,-84.2905,17-06-2024 00:00,81.3020835,0.036706,647.860864,49
33.6878,-84.2905,18-06-2024 00:00,78.9541665,0.038118,410.333328,44
33.6878,-84.2905,19-06-2024 00:00,77.73125,0.031941,343.933328,38.66666667
33.6878,-84.2905,20-06-2024 00:00,77.9666665,0.024471,512.4,42
33.6878,-84.2905,21-06-2024 00:00,77.558333,0.028941,491.533328,51
33.6878,-84.2905,22-06-2024 00:00,81.1791665,0.028353,398.133328,45.66666667
33.6878,-84.2905,23-06-2024 00:00,84.247917,0.029,691.933328,51.75
33.6878,-84.2905,24-06-2024 00:00,83.75,0.039294,454.6,71
33.6878,-84.2905,25-06-2024 00:00,80.572917,0.043,330.133328,115
33.6878,-84.2905,26-06-2024 00:00,83.70625,0.052765,640.466672,115
33.6878,-84.2905,27-06-2024 00:00,77.285417,0.021412,523.466672,50.66666667
33.6878,-84.2905,28-06-2024 00:00,78.5125,0.018588,318,33
33.6878,-84.2905,29-06-2024 00:00,79.1291665,0.011941,409.4,32.5
33.6878,-84.2905,30-06-2024 00:00,83.9104165,0.027235,477.933328,47.33333333
43.600699,-116.347853,01-01-2024 00:00,32.066667,0.01,141.6,67
43.600699,-116.347853,04-01-2024 00:00,36.120833,0.021059,49.6,34
43.600699,-116.347853,07-01-2024 00:00,26.429167,0.02,33.6,30
43.600699,-116.347853,10-01-2024 00:00,31.258333,0.0328,17.6,31
43.600699,-116.347853,19-01-2024 00:00,33.216667,0.007471,335.2,117
43.600699,-116.347853,22-01-2024 00:00,40.058333,0.016353,28.8,28
43.600699,-116.347853,25-01-2024 00:00,37.220833,0.014,49.6,34
43.600699,-116.347853,28-01-2024 00:00,42.133333,0.010294,36.8,26
43.600699,-116.347853,31-01-2024 00:00,51.583333,0.031765,12.8,31
43.600699,-116.347853,03-02-2024 00:00,36.041667,0.021529,24,28
43.600699,-116.347853,09-02-2024 00:00,34.895833,0.028647,40,32
43.600699,-116.347853,12-02-2024 00:00,41.566667,0.019118,17.6,32
43.600699,-116.347853,15-02-2024 00:00,42.108333,0.029882,13.6,34
43.600699,-116.347853,18-02-2024 00:00,37.004167,0.026235,16.8,32
43.600699,-116.347853,21-02-2024 00:00,42.045833,0.023176,20,32
43.600699,-116.347853,24-02-2024 00:00,45.0375,0.032059,23.2,38
43.600699,-116.347853,27-02-2024 00:00,33.4625,0.034471,8.8,37
43.600699,-116.347853,01-03-2024 00:00,40.883333,0.035765,7.2,36
